Instance,Cell_Type,Output_Pin,Fanout,Worst_Slack,Path_Count
mix1_U18,AO22x1_bottom,mix1_U18/Y,4,222.058533,8
mix1_U180,OAI22xp5_bottom,mix1_U180/Y,1,209.421097,2
mix1_U181,OAI22xp5_bottom,mix1_U181/Y,1,474.723419,1
mix1_U182,OAI22xp5_bottom,mix1_U182/Y,1,206.665680,2
mix1_U183,OAI22xp5_bottom,mix1_U183/Y,1,471.177490,1
mix1_U184,OAI22xp5_bottom,mix1_U184/Y,1,211.518311,2
mix1_U185,OAI22xp5_bottom,mix1_U185/Y,1,209.585464,2
mix1_U186,AO22x1_bottom,mix1_U186/Y,4,206.665680,8
mix1_U187,OAI22xp5_bottom,mix1_U187/Y,1,474.007507,1
mix1_U188,OAI22xp5_bottom,mix1_U188/Y,1,234.611496,2
mix1_U189,OAI22xp5_bottom,mix1_U189/Y,1,475.899109,1
mix1_U19,OAI22xp5_bottom,mix1_U19/Y,1,475.016754,1
mix1_U190,OAI22xp5_bottom,mix1_U190/Y,1,235.828796,2
mix1_U191,OAI22xp5_bottom,mix1_U191/Y,1,471.434235,1
mix1_U192,OAI22xp5_bottom,mix1_U192/Y,1,230.785446,2
mix1_U193,OAI22xp5_bottom,mix1_U193/Y,1,234.639481,2
mix1_U194,AO22x1_bottom,mix1_U194/Y,4,230.785446,8
mix1_U195,OAI22xp5_bottom,mix1_U195/Y,1,536.292969,1
mix1_U196,OAI22xp5_bottom,mix1_U196/Y,1,256.867737,2
mix1_U197,OAI22xp5_bottom,mix1_U197/Y,1,537.945923,1
mix1_U198,OAI22xp5_bottom,mix1_U198/Y,1,256.502808,2
mix1_U199,OAI22xp5_bottom,mix1_U199/Y,1,538.287964,1
mix1_U20,OAI22xp5_bottom,mix1_U20/Y,1,199.712692,2
mix1_U200,OAI22xp5_bottom,mix1_U200/Y,1,257.276489,2
mix1_U201,OAI22xp5_bottom,mix1_U201/Y,1,256.853088,2
mix1_U202,AO22x1_bottom,mix1_U202/Y,4,256.502808,8
mix1_U203,OAI22xp5_bottom,mix1_U203/Y,1,539.797180,1
mix1_U204,OAI22xp5_bottom,mix1_U204/Y,1,234.152039,2
mix1_U205,OAI22xp5_bottom,mix1_U205/Y,1,494.896454,1
mix1_U206,OAI22xp5_bottom,mix1_U206/Y,1,231.386078,2
mix1_U207,OAI22xp5_bottom,mix1_U207/Y,1,495.755341,1
mix1_U208,OAI22xp5_bottom,mix1_U208/Y,1,233.555893,2
mix1_U209,OAI22xp5_bottom,mix1_U209/Y,1,229.207092,2
mix1_U21,OAI22xp5_bottom,mix1_U21/Y,1,476.402740,1
mix1_U210,AO22x1_bottom,mix1_U210/Y,4,229.207092,8
mix1_U211,OAI22xp5_bottom,mix1_U211/Y,1,536.809509,1
mix1_U212,OAI22xp5_bottom,mix1_U212/Y,1,203.468964,2
mix1_U213,OAI22xp5_bottom,mix1_U213/Y,1,494.572601,1
mix1_U214,OAI22xp5_bottom,mix1_U214/Y,1,209.035400,2
mix1_U215,OAI22xp5_bottom,mix1_U215/Y,1,495.194489,1
mix1_U216,OAI22xp5_bottom,mix1_U216/Y,1,209.236969,2
mix1_U217,OAI22xp5_bottom,mix1_U217/Y,1,203.668243,2
mix1_U218,AO22x1_bottom,mix1_U218/Y,4,203.468964,8
mix1_U219,OAI22xp5_bottom,mix1_U219/Y,1,540.828796,1
mix1_U22,OAI22xp5_bottom,mix1_U22/Y,1,199.975647,2
mix1_U220,OAI22xp5_bottom,mix1_U220/Y,1,190.655991,2
mix1_U221,OAI22xp5_bottom,mix1_U221/Y,1,495.681061,1
mix1_U222,OAI22xp5_bottom,mix1_U222/Y,1,192.277252,2
mix1_U223,OAI22xp5_bottom,mix1_U223/Y,1,495.296295,1
mix1_U224,OAI22xp5_bottom,mix1_U224/Y,1,186.999756,2
mix1_U225,OAI22xp5_bottom,mix1_U225/Y,1,187.682419,2
mix1_U226,AO22x1_bottom,mix1_U226/Y,4,186.999756,8
mix1_U227,OAI22xp5_bottom,mix1_U227/Y,1,536.751953,1
mix1_U228,OAI22xp5_bottom,mix1_U228/Y,1,194.730957,2
mix1_U229,OAI22xp5_bottom,mix1_U229/Y,1,490.860291,1
mix1_U23,OAI22xp5_bottom,mix1_U23/Y,1,476.459656,1
mix1_U230,OAI22xp5_bottom,mix1_U230/Y,1,190.744858,2
mix1_U231,OAI22xp5_bottom,mix1_U231/Y,1,496.387604,1
mix1_U232,OAI22xp5_bottom,mix1_U232/Y,1,190.415298,2
mix1_U233,OAI22xp5_bottom,mix1_U233/Y,1,190.570511,2
mix1_U234,AO22x1_bottom,mix1_U234/Y,4,190.415298,8
mix1_U235,OAI22xp5_bottom,mix1_U235/Y,1,541.668396,1
mix1_U236,OAI22xp5_bottom,mix1_U236/Y,1,191.007370,2
mix1_U237,OAI22xp5_bottom,mix1_U237/Y,1,496.649933,1
mix1_U238,OAI22xp5_bottom,mix1_U238/Y,1,191.876633,2
mix1_U239,OAI22xp5_bottom,mix1_U239/Y,1,496.310669,1
mix1_U24,OAI22xp5_bottom,mix1_U24/Y,1,201.127228,2
mix1_U240,OAI22xp5_bottom,mix1_U240/Y,1,186.943848,2
mix1_U241,OAI22xp5_bottom,mix1_U241/Y,1,187.051651,2
mix1_U242,AO22x1_bottom,mix1_U242/Y,4,186.943848,8
mix1_U243,OAI22xp5_bottom,mix1_U243/Y,1,536.517273,1
mix1_U244,OAI22xp5_bottom,mix1_U244/Y,1,212.339645,2
mix1_U245,OAI22xp5_bottom,mix1_U245/Y,1,489.503113,1
mix1_U246,OAI22xp5_bottom,mix1_U246/Y,1,207.684372,2
mix1_U247,OAI22xp5_bottom,mix1_U247/Y,1,484.148895,1
mix1_U248,OAI22xp5_bottom,mix1_U248/Y,1,208.562561,2
mix1_U249,OAI22xp5_bottom,mix1_U249/Y,1,212.321945,2
mix1_U25,OAI22xp5_bottom,mix1_U25/Y,1,194.956604,2
mix1_U250,AO22x1_bottom,mix1_U250/Y,4,207.684372,8
mix1_U251,OAI22xp5_bottom,mix1_U251/Y,1,536.370178,1
mix1_U252,OAI22xp5_bottom,mix1_U252/Y,1,234.608337,2
mix1_U253,OAI22xp5_bottom,mix1_U253/Y,1,484.033417,1
mix1_U254,OAI22xp5_bottom,mix1_U254/Y,1,234.844864,2
mix1_U255,OAI22xp5_bottom,mix1_U255/Y,1,485.147827,1
mix1_U256,OAI22xp5_bottom,mix1_U256/Y,1,239.075821,2
mix1_U257,OAI22xp5_bottom,mix1_U257/Y,1,239.220535,2
mix1_U258,AO22x1_bottom,mix1_U258/Y,4,234.608337,8
mix1_U26,AO22x1_bottom,mix1_U26/Y,4,194.956604,8
mix1_U261,NAND3xp33_bottom,mix1_U261/Y,4,471.177551,100
mix1_U262,NOR2x1_bottom,mix1_U262/Y,1,677.819885,1
mix1_U263,OAI22xp5_bottom,mix1_U263/Y,1,632.810364,2
mix1_U264,NAND2x1p5_bottom,mix1_U264/Y,7,244.285431,88
mix1_U265,AOI22xp5_bottom,mix1_U265/Y,1,266.421539,88
mix1_U266,AOI22xp5_bottom,mix1_U266/Y,1,244.285431,88
mix1_U267,NAND2x1p5_bottom,mix1_U267/Y,7,239.881943,88
mix1_U268,AOI22xp5_bottom,mix1_U268/Y,1,266.325287,88
mix1_U269,AOI22xp5_bottom,mix1_U269/Y,1,239.882004,88
mix1_U27,OAI22xp5_bottom,mix1_U27/Y,1,475.885040,1
mix1_U270,NAND2x1p5_bottom,mix1_U270/Y,7,251.662354,200
mix1_U271,AOI22xp5_bottom,mix1_U271/Y,1,274.963043,200
mix1_U272,AOI22xp5_bottom,mix1_U272/Y,1,251.662354,200
mix1_U273,NAND2x1p5_bottom,mix1_U273/Y,7,244.131882,200
mix1_U274,AOI22xp5_bottom,mix1_U274/Y,1,271.696991,200
mix1_U275,AOI22xp5_bottom,mix1_U275/Y,1,244.131912,200
mix1_U276,NAND2x1p5_bottom,mix1_U276/Y,7,239.509796,184
mix1_U277,AOI22xp5_bottom,mix1_U277/Y,1,265.399139,184
mix1_U278,AOI22xp5_bottom,mix1_U278/Y,1,239.509796,184
mix1_U279,NAND2x1p5_bottom,mix1_U279/Y,7,256.968719,88
mix1_U28,OAI22xp5_bottom,mix1_U28/Y,1,182.471924,2
mix1_U280,AOI22xp5_bottom,mix1_U280/Y,1,283.879517,88
mix1_U281,AOI22xp5_bottom,mix1_U281/Y,1,256.968689,88
mix1_U282,NAND2x1p5_bottom,mix1_U282/Y,7,252.234344,88
mix1_U283,AOI22xp5_bottom,mix1_U283/Y,1,276.930817,88
mix1_U284,AOI22xp5_bottom,mix1_U284/Y,1,252.234344,88
mix1_U285,NAND2x1p5_bottom,mix1_U285/Y,7,179.960831,200
mix1_U286,AOI22xp5_bottom,mix1_U286/Y,1,206.821777,200
mix1_U287,AOI22xp5_bottom,mix1_U287/Y,1,179.960831,200
mix1_U288,NAND2x1p5_bottom,mix1_U288/Y,7,186.943848,200
mix1_U289,AOI22xp5_bottom,mix1_U289/Y,1,205.230896,200
mix1_U29,OAI22xp5_bottom,mix1_U29/Y,1,476.656616,1
mix1_U290,AOI22xp5_bottom,mix1_U290/Y,1,186.943848,200
mix1_U291,NAND2x1p5_bottom,mix1_U291/Y,7,264.770752,88
mix1_U292,AOI22xp5_bottom,mix1_U292/Y,1,284.625671,88
mix1_U293,AOI22xp5_bottom,mix1_U293/Y,1,264.770721,88
mix1_U294,NAND2x1p5_bottom,mix1_U294/Y,7,184.790848,184
mix1_U295,AOI22xp5_bottom,mix1_U295/Y,1,204.043457,184
mix1_U296,AOI22xp5_bottom,mix1_U296/Y,1,184.790848,184
mix1_U297,NAND2x1p5_bottom,mix1_U297/Y,7,194.956604,88
mix1_U298,AOI22xp5_bottom,mix1_U298/Y,1,211.194778,88
mix1_U299,AOI22xp5_bottom,mix1_U299/Y,1,194.956604,88
mix1_U3,OAI22xp5_bottom,mix1_U3/Y,1,476.472656,1
mix1_U30,OAI22xp5_bottom,mix1_U30/Y,1,183.376099,2
mix1_U300,NAND2x1p5_bottom,mix1_U300/Y,7,190.518539,88
mix1_U301,AOI22xp5_bottom,mix1_U301/Y,1,218.873093,88
mix1_U302,AOI22xp5_bottom,mix1_U302/Y,1,190.518539,88
mix1_U303,NAND2x1p5_bottom,mix1_U303/Y,7,188.729813,88
mix1_U304,AOI22xp5_bottom,mix1_U304/Y,1,216.051559,88
mix1_U305,AOI22xp5_bottom,mix1_U305/Y,1,188.729813,88
mix1_U306,NAND2x1p5_bottom,mix1_U306/Y,7,234.013306,88
mix1_U307,AOI22xp5_bottom,mix1_U307/Y,1,262.152466,88
mix1_U308,AOI22xp5_bottom,mix1_U308/Y,1,234.013306,88
mix1_U309,NAND2x1p5_bottom,mix1_U309/Y,7,234.146591,88
mix1_U31,OAI22xp5_bottom,mix1_U31/Y,1,475.952881,1
mix1_U310,AOI22xp5_bottom,mix1_U310/Y,1,264.803467,88
mix1_U311,AOI22xp5_bottom,mix1_U311/Y,1,234.146591,88
mix1_U312,NAND2x1p5_bottom,mix1_U312/Y,7,246.835831,200
mix1_U313,AOI22xp5_bottom,mix1_U313/Y,1,286.225555,200
mix1_U314,AOI22xp5_bottom,mix1_U314/Y,1,246.835831,200
mix1_U315,NAND2x1p5_bottom,mix1_U315/Y,7,241.156311,200
mix1_U316,AOI22xp5_bottom,mix1_U316/Y,1,329.575226,200
mix1_U317,AOI22xp5_bottom,mix1_U317/Y,1,241.156372,200
mix1_U318,NAND2x1p5_bottom,mix1_U318/Y,7,238.907730,184
mix1_U319,AOI22xp5_bottom,mix1_U319/Y,1,279.017151,184
mix1_U32,OAI22xp5_bottom,mix1_U32/Y,1,183.397461,2
mix1_U320,AOI22xp5_bottom,mix1_U320/Y,1,238.907730,184
mix1_U321,NAND2x1p5_bottom,mix1_U321/Y,7,248.977173,88
mix1_U322,AOI22xp5_bottom,mix1_U322/Y,1,336.602997,88
mix1_U323,AOI22xp5_bottom,mix1_U323/Y,1,248.977173,88
mix1_U324,NAND2x1p5_bottom,mix1_U324/Y,7,288.544037,88
mix1_U325,AOI22xp5_bottom,mix1_U325/Y,1,321.698212,88
mix1_U326,AOI22xp5_bottom,mix1_U326/Y,1,288.544006,88
mix1_U327,NAND2x1p5_bottom,mix1_U327/Y,7,255.828247,88
mix1_U328,AOI22xp5_bottom,mix1_U328/Y,1,342.937531,88
mix1_U329,AOI22xp5_bottom,mix1_U329/Y,1,255.828247,88
mix1_U33,OAI22xp5_bottom,mix1_U33/Y,1,182.225632,2
mix1_U330,NAND2x1p5_bottom,mix1_U330/Y,7,261.472961,88
mix1_U331,AOI22xp5_bottom,mix1_U331/Y,1,345.735107,88
mix1_U332,AOI22xp5_bottom,mix1_U332/Y,1,261.472931,88
mix1_U333,NAND2x1p5_bottom,mix1_U333/Y,7,290.936951,88
mix1_U334,AOI22xp5_bottom,mix1_U334/Y,1,326.200500,88
mix1_U335,AOI22xp5_bottom,mix1_U335/Y,1,290.936951,88
mix1_U336,NAND2x1p5_bottom,mix1_U336/Y,7,297.528717,88
mix1_U337,AOI22xp5_bottom,mix1_U337/Y,1,329.526367,88
mix1_U338,AOI22xp5_bottom,mix1_U338/Y,1,297.528717,88
mix1_U339,NAND2x1p5_bottom,mix1_U339/Y,7,223.897186,200
mix1_U34,AO22x1_bottom,mix1_U34/Y,4,182.225632,8
mix1_U340,AOI22xp5_bottom,mix1_U340/Y,1,223.897186,200
mix1_U341,AOI22xp5_bottom,mix1_U341/Y,1,224.966324,200
mix1_U342,NAND2x1p5_bottom,mix1_U342/Y,7,215.399704,200
mix1_U343,AOI22xp5_bottom,mix1_U343/Y,1,215.399704,200
mix1_U344,AOI22xp5_bottom,mix1_U344/Y,1,216.495209,200
mix1_U345,NAND2x1p5_bottom,mix1_U345/Y,7,208.000168,184
mix1_U346,AOI22xp5_bottom,mix1_U346/Y,1,208.000168,184
mix1_U347,AOI22xp5_bottom,mix1_U347/Y,1,209.652405,184
mix1_U348,NAND2x1p5_bottom,mix1_U348/Y,7,206.573761,88
mix1_U349,AOI22xp5_bottom,mix1_U349/Y,1,224.488541,88
mix1_U35,OAI22xp5_bottom,mix1_U35/Y,1,475.095184,1
mix1_U350,AOI22xp5_bottom,mix1_U350/Y,1,206.573761,88
mix1_U351,NAND2x1p5_bottom,mix1_U351/Y,7,201.143433,88
mix1_U352,AOI22xp5_bottom,mix1_U352/Y,1,224.598846,88
mix1_U353,AOI22xp5_bottom,mix1_U353/Y,1,201.143433,88
mix1_U354,NAND2x1p5_bottom,mix1_U354/Y,7,197.904465,88
mix1_U355,AOI22xp5_bottom,mix1_U355/Y,1,224.467499,88
mix1_U356,AOI22xp5_bottom,mix1_U356/Y,1,197.904465,88
mix1_U357,NAND2x1p5_bottom,mix1_U357/Y,7,297.797943,88
mix1_U358,AOI22xp5_bottom,mix1_U358/Y,1,325.243652,88
mix1_U36,OAI22xp5_bottom,mix1_U36/Y,1,179.960831,2
mix1_U360,NAND2xp5_bottom,mix1_U360/Y,2,430.831879,100
mix1_U362,NAND2xp5_bottom,mix1_U362/Y,4,338.821686,100
mix1_U363,AOI22xp5_bottom,mix1_U363/Y,1,297.797943,88
mix1_U365,NAND2xp5_bottom,mix1_U365/Y,1,399.384827,100
mix1_U367,NAND2xp5_bottom,mix1_U367/Y,2,223.251144,200
mix1_U369,NAND2xp5_bottom,mix1_U369/Y,3,348.663879,100
mix1_U37,OAI22xp5_bottom,mix1_U37/Y,1,475.755432,1
mix1_U38,OAI22xp5_bottom,mix1_U38/Y,1,182.227066,2
mix1_U39,OAI22xp5_bottom,mix1_U39/Y,1,476.089569,1
mix1_U4,OAI22xp5_bottom,mix1_U4/Y,1,252.355637,2
mix1_U40,OAI22xp5_bottom,mix1_U40/Y,1,180.477020,2
mix1_U404,INVx3_bottom,mix1_U404/Y,27,471.177429,100
mix1_U41,OAI22xp5_bottom,mix1_U41/Y,1,181.009430,2
mix1_U42,AO22x1_bottom,mix1_U42/Y,4,179.960831,8
mix1_U43,OAI22xp5_bottom,mix1_U43/Y,1,473.840240,1
mix1_U434,TIEHIx1_bottom,mix1_U434/H,65,900.000000,1
mix1_U435,INVx1_bottom,mix1_U435/Y,2,348.663940,100
mix1_U436,INVx1_bottom,mix1_U436/Y,2,338.821686,100
mix1_U437,INVx3_bottom,mix1_U437/Y,32,430.831879,100
mix1_U438,INVx1_bottom,mix1_U438/Y,2,349.389435,100
mix1_U44,OAI22xp5_bottom,mix1_U44/Y,1,188.858322,2
mix1_U45,OAI22xp5_bottom,mix1_U45/Y,1,474.928833,1
mix1_U46,OAI22xp5_bottom,mix1_U46/Y,1,189.787354,2
mix1_U47,OAI22xp5_bottom,mix1_U47/Y,1,476.138794,1
mix1_U48,OAI22xp5_bottom,mix1_U48/Y,1,189.037842,2
mix1_U49,OAI22xp5_bottom,mix1_U49/Y,1,189.090515,2
mix1_U5,OAI22xp5_bottom,mix1_U5/Y,1,475.126892,1
mix1_U50,AO22x1_bottom,mix1_U50/Y,4,188.858322,8
mix1_U51,OAI22xp5_bottom,mix1_U51/Y,1,475.106781,1
mix1_U52,OAI22xp5_bottom,mix1_U52/Y,1,205.924438,2
mix1_U53,OAI22xp5_bottom,mix1_U53/Y,1,474.355499,1
mix1_U54,OAI22xp5_bottom,mix1_U54/Y,1,207.973923,2
mix1_U55,OAI22xp5_bottom,mix1_U55/Y,1,474.967194,1
mix1_U56,OAI22xp5_bottom,mix1_U56/Y,1,207.822098,2
mix1_U57,OAI22xp5_bottom,mix1_U57/Y,1,206.525131,2
mix1_U58,AO22x1_bottom,mix1_U58/Y,4,205.924438,8
mix1_U59,OAI22xp5_bottom,mix1_U59/Y,1,471.758087,1
mix1_U6,OAI22xp5_bottom,mix1_U6/Y,1,251.343002,2
mix1_U60,OAI22xp5_bottom,mix1_U60/Y,1,228.978607,2
mix1_U61,OAI22xp5_bottom,mix1_U61/Y,1,474.483795,1
mix1_U62,OAI22xp5_bottom,mix1_U62/Y,1,230.223511,2
mix1_U63,OAI22xp5_bottom,mix1_U63/Y,1,476.089294,1
mix1_U64,OAI22xp5_bottom,mix1_U64/Y,1,232.178452,2
mix1_U65,OAI22xp5_bottom,mix1_U65/Y,1,230.020844,2
mix1_U66,AO22x1_bottom,mix1_U66/Y,4,228.978607,8
mix1_U67,OAI22xp5_bottom,mix1_U67/Y,1,539.013245,1
mix1_U68,OAI22xp5_bottom,mix1_U68/Y,1,216.530853,2
mix1_U69,OAI22xp5_bottom,mix1_U69/Y,1,494.280334,1
mix1_U7,OAI22xp5_bottom,mix1_U7/Y,1,476.618591,1
mix1_U70,OAI22xp5_bottom,mix1_U70/Y,1,217.919907,2
mix1_U71,OAI22xp5_bottom,mix1_U71/Y,1,495.606110,1
mix1_U72,OAI22xp5_bottom,mix1_U72/Y,1,218.230881,2
mix1_U73,OAI22xp5_bottom,mix1_U73/Y,1,217.625702,2
mix1_U74,AO22x1_bottom,mix1_U74/Y,4,216.530853,8
mix1_U75,OAI22xp5_bottom,mix1_U75/Y,1,498.745056,1
mix1_U76,OAI22xp5_bottom,mix1_U76/Y,1,210.453705,2
mix1_U77,OAI22xp5_bottom,mix1_U77/Y,1,496.571899,1
mix1_U78,OAI22xp5_bottom,mix1_U78/Y,1,212.118271,2
mix1_U79,OAI22xp5_bottom,mix1_U79/Y,1,496.710449,1
mix1_U8,OAI22xp5_bottom,mix1_U8/Y,1,252.144089,2
mix1_U80,OAI22xp5_bottom,mix1_U80/Y,1,211.567215,2
mix1_U81,OAI22xp5_bottom,mix1_U81/Y,1,212.159851,2
mix1_U82,AO22x1_bottom,mix1_U82/Y,4,210.453705,8
mix1_U83,OAI22xp5_bottom,mix1_U83/Y,1,496.306458,1
mix1_U84,OAI22xp5_bottom,mix1_U84/Y,1,212.699188,2
mix1_U85,OAI22xp5_bottom,mix1_U85/Y,1,497.233521,1
mix1_U86,OAI22xp5_bottom,mix1_U86/Y,1,211.778214,2
mix1_U87,OAI22xp5_bottom,mix1_U87/Y,1,496.248535,1
mix1_U88,OAI22xp5_bottom,mix1_U88/Y,1,213.040024,2
mix1_U89,OAI22xp5_bottom,mix1_U89/Y,1,212.910690,2
mix1_U9,OAI22xp5_bottom,mix1_U9/Y,1,246.112686,2
mix1_U90,AO22x1_bottom,mix1_U90/Y,4,211.778214,8
mix1_U91,OAI22xp5_bottom,mix1_U91/Y,1,498.387939,1
mix1_U92,OAI22xp5_bottom,mix1_U92/Y,1,193.969681,2
mix1_U93,OAI22xp5_bottom,mix1_U93/Y,1,497.142609,1
mix1_U94,OAI22xp5_bottom,mix1_U94/Y,1,194.069092,2
mix1_U95,OAI22xp5_bottom,mix1_U95/Y,1,497.766815,1
mix1_U96,OAI22xp5_bottom,mix1_U96/Y,1,194.759933,2
mix1_U97,OAI22xp5_bottom,mix1_U97/Y,1,195.017059,2
mix1_U98,AO22x1_bottom,mix1_U98/Y,4,193.969681,8
mix1_U99,OAI22xp5_bottom,mix1_U99/Y,1,494.293396,1
mix1_data_o_reg_reg_0_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_0_/QN,3,350.811432,12
mix1_data_o_reg_reg_100_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_100_/QN,3,315.270264,14
mix1_data_o_reg_reg_101_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_101_/QN,3,348.066010,14
mix1_data_o_reg_reg_102_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_102_/QN,3,282.968475,14
mix1_data_o_reg_reg_103_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_103_/QN,3,319.877319,14
mix1_data_o_reg_reg_104_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_104_/QN,3,356.303436,12
mix1_data_o_reg_reg_105_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_105_/QN,3,316.700012,14
mix1_data_o_reg_reg_106_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_106_/QN,3,306.018921,13
mix1_data_o_reg_reg_107_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_107_/QN,3,281.212921,13
mix1_data_o_reg_reg_108_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_108_/QN,3,337.357819,14
mix1_data_o_reg_reg_109_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_109_/QN,3,367.463013,14
mix1_data_o_reg_reg_10_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_10_/QN,3,298.845001,13
mix1_data_o_reg_reg_110_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_110_/QN,3,307.340881,14
mix1_data_o_reg_reg_111_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_111_/QN,3,331.883514,14
mix1_data_o_reg_reg_112_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_112_/QN,3,359.834595,12
mix1_data_o_reg_reg_113_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_113_/QN,3,319.171326,14
mix1_data_o_reg_reg_114_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_114_/QN,3,290.415680,13
mix1_data_o_reg_reg_115_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_115_/QN,3,266.478882,13
mix1_data_o_reg_reg_116_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_116_/QN,3,310.295898,14
mix1_data_o_reg_reg_117_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_117_/QN,3,344.587799,14
mix1_data_o_reg_reg_118_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_118_/QN,3,279.296661,14
mix1_data_o_reg_reg_119_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_119_/QN,3,305.207977,14
mix1_data_o_reg_reg_11_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_11_/QN,3,276.025299,13
mix1_data_o_reg_reg_120_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_120_/QN,3,331.070282,12
mix1_data_o_reg_reg_121_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_121_/QN,3,292.611481,14
mix1_data_o_reg_reg_122_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_122_/QN,3,283.393646,13
mix1_data_o_reg_reg_123_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_123_/QN,3,257.942871,13
mix1_data_o_reg_reg_124_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_124_/QN,3,309.921204,14
mix1_data_o_reg_reg_125_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_125_/QN,3,338.740967,14
mix1_data_o_reg_reg_126_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_126_/QN,3,287.374847,14
mix1_data_o_reg_reg_127_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_127_/QN,3,303.897125,14
mix1_data_o_reg_reg_12_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_12_/QN,3,325.603333,14
mix1_data_o_reg_reg_13_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_13_/QN,3,355.134155,14
mix1_data_o_reg_reg_14_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_14_/QN,3,297.326355,14
mix1_data_o_reg_reg_15_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_15_/QN,3,328.668213,14
mix1_data_o_reg_reg_16_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_16_/QN,3,356.141327,12
mix1_data_o_reg_reg_17_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_17_/QN,3,315.826263,14
mix1_data_o_reg_reg_18_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_18_/QN,3,289.373352,13
mix1_data_o_reg_reg_19_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_19_/QN,3,268.770569,13
mix1_data_o_reg_reg_1_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_1_/QN,3,312.106018,14
mix1_data_o_reg_reg_20_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_20_/QN,3,311.159485,14
mix1_data_o_reg_reg_21_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_21_/QN,3,344.697876,14
mix1_data_o_reg_reg_22_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_22_/QN,3,281.622711,14
mix1_data_o_reg_reg_23_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_23_/QN,3,318.683960,14
mix1_data_o_reg_reg_24_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_24_/QN,3,343.152985,12
mix1_data_o_reg_reg_25_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_25_/QN,3,305.097931,14
mix1_data_o_reg_reg_26_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_26_/QN,3,290.324982,13
mix1_data_o_reg_reg_27_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_27_/QN,3,269.652344,13
mix1_data_o_reg_reg_28_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_28_/QN,3,313.630249,14
mix1_data_o_reg_reg_29_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_29_/QN,3,351.608337,14
mix1_data_o_reg_reg_2_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_2_/QN,3,296.385681,13
mix1_data_o_reg_reg_30_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_30_/QN,3,290.218811,14
mix1_data_o_reg_reg_31_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_31_/QN,3,313.557739,14
mix1_data_o_reg_reg_32_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_32_/QN,3,356.328369,12
mix1_data_o_reg_reg_33_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_33_/QN,3,316.494080,14
mix1_data_o_reg_reg_34_,DFFASRHQNx1_bottom,mix1_data_o_reg_reg_34_/QN,3,292.625244,13
